segment_id,segment_start,segment_end,active_source_count,weighted_evidence_strength,evidence_count,grade_count,water_evidence_count,collapse_evidence_count,deformation_evidence_count,water_flag_fused,collapse_flag_fused,deformation_flag_fused,fused_grade,hazard,uncertainty,coverage,water_type_fused,joint_degree_fused,rock_mass_state_fused,rock_uniformity_fused,weathering_fused,stability_fused,lithology_fused,speed_mean,speed_std,speed_median,speed_min,speed_max,thrust_mean,thrust_std,thrust_median,thrust_max,torque_mean,torque_std,torque_median,torque_max,rpm_mean,rpm_std,rpm_median,rpm_max,stop_ratio,work_ratio,fused_grade_num,geo_prior_score,hazard_has_water,hazard_has_collapse,hazard_has_deform,geo_prior_mid,geo_prior_high,future_speed_mean,future_thrust_mean,future_torque_mean,future_stop_ratio,future_speed_std,future_count,flag_future_slowdown,flag_future_high_thrust,flag_future_high_torque,flag_future_high_stop,flag_future_fluctuation,future_response_bad,pure_stop_like,label_risk,label_valid
1014110.0_1014120.0,1014110.0,1014120.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+裂隙发育+围岩破碎+围岩等级建议,high,single,,较发育,较破碎,软硬不均,弱风化,,板岩夹变质砂岩,15.36392251093152,14.730098845182553,20.39496,0.0,105.2822,14945.257233068907,13560.148872181753,24886.91,30978.84,2135.5641174598045,1940.7879885996863,3221.717,5498.143,4.494914184814973,7.000872451779476,5.127704,39.94991,0.4402381965121225,0.5597618034878775,4.0,7.258835208471211,0,1,0,1,0,8.47738611447644,8396.001242146596,1162.7262358138742,0.7028795811518325,13.841561206281598,1,0,0,0,0,0,0,0,0,1
1014120.0_1014130.0,1014120.0,1014130.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,较发育,较破碎,软硬不均,弱风化,,板岩夹变质砂岩,8.47738611447644,13.841561206281598,0.0,0.0,45.56714,8396.001242146596,13058.829607141406,0.0,31648.58,1162.7262358138742,1832.0524753565596,0.0,5613.632,3.227901027427225,7.452988023679229,0.0,39.88224,0.7028795811518325,0.29712041884816753,4.0,5.858835208471212,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0
1014170.0_1014180.0,1014170.0,1014180.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,较发育,较破碎,,弱风化,,板岩夹变质砂岩,18.498977229427314,16.870003096681597,27.00977,0.0,51.07935,14664.096468400881,12792.196408002874,24854.78,27077.1,2264.645913015859,2028.9009340114403,3400.451,6668.665,3.284880915585903,2.8108448606139445,5.391092,25.69908,0.4167400881057269,0.5832599118942732,4.0,4.179417604235606,0,0,0,0,0,14.651722305936293,10407.62709265444,1734.377916432915,0.5685328185328186,18.42925201549943,1,0,1,1,0,0,0,0,0,1
1014180.0_1014190.0,1014180.0,1014190.0,1,2.0,2,2,0,1,0,0,1,0,Ⅴ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块+较明显反射异常,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,14.651722305936293,18.42925201549943,0.0,0.0,53.46777,10407.62709265444,12448.251304550762,0.0,27944.71,1734.377916432915,2136.5138784382266,0.0,6255.701,2.6310543899951737,3.7096889846978143,0.0,39.75122,0.5685328185328186,0.4314671814671815,5.0,8.05883520847121,0,1,0,1,1,20.266201297579144,14290.493879013036,2477.1749210794537,0.4239602731222843,19.176196058539173,1,0,1,1,0,0,0,0,0,1
1014190.0_1014200.0,1014190.0,1014200.0,1,2.0,2,2,0,1,0,0,1,0,Ⅴ,掉块+较明显反射异常+裂隙发育+围岩破碎+围岩等级建议+明显反射异常,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,20.266201297579144,19.176196058539173,24.80444,0.0,52.36523,14290.493879013036,12695.045401502926,24761.76,27469.47,2477.1749210794537,2293.767928037273,3468.946,6235.078,3.7747988724394785,4.777158530691281,5.448389,39.80407,0.4239602731222843,0.5760397268777157,5.0,8.05883520847121,0,1,0,1,1,21.12846605242782,11627.152647194884,1958.994532344488,0.44750656167979,19.85487228363355,1,0,1,1,0,0,0,0,0,1
1014200.0_1014210.0,1014200.0,1014210.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,较发育,较破碎,软硬不均,弱风化,,板岩夹变质砂岩,21.12846605242782,19.85487228363355,28.846865,0.0,50.34399,11627.152647194884,10768.402896804124,18032.23,26716.86,1958.994532344488,1834.6125178648088,2482.0315,5471.77,3.6459090980446196,5.744229021337086,4.216538,39.83784,0.44750656167979,0.55249343832021,4.0,5.858835208471212,0,0,0,0,0,7.884693072378005,5067.234405427895,901.1747382159506,0.7558266569555717,16.034160020637913,1,1,0,0,0,0,0,0,0,1
1014210.0_1014220.0,1014210.0,1014220.0,1,1.0,1,1,0,0,0,0,0,0,,无明显异常,high,none,,较发育,较破碎,,弱风化,,板岩夹变质砂岩,7.884693072378005,16.034160020637913,0.0,0.0,59.71484,5067.234405427895,9348.543649079851,0.0,26762.53,901.1747382159506,1762.3955934012151,0.0,6202.956,5.066683744654043,15.995296486155912,0.0,90.73087,0.7558266569555717,0.24417334304442825,,0.9794176042356055,0,0,0,0,0,26.58636683041627,15627.690779595554,2917.5793213287607,0.2965941343424787,19.331623660815048,1,0,1,1,0,0,0,0,0,1
1014220.0_1014230.0,1014220.0,1014230.0,0,0.0,0,0,0,0,0,0,0,0,,无明显异常,high,none,,,,,,,,26.58636683041627,19.331623660815048,37.11523,0.0,55.85645,15627.690779595554,11100.934569668578,20180.135000000002,27437.34,2917.5793213287607,2170.3446598481783,3365.017,6151.335,33.13463954938505,37.02659702845094,5.455557000000001,91.07951,0.2965941343424787,0.7034058656575213,,0.0,0,0,0,0,0,11.797237452007192,9582.07515474236,1574.873624340024,0.6129418813660875,16.271079610923465,1,0,1,1,0,0,0,0,0,1
1014230.0_1014240.0,1014230.0,1014240.0,0,0.0,0,0,0,0,0,0,0,0,,无明显异常,high,none,,,,,,,,11.797237452007192,16.271079610923465,0.0,0.0,53.65186,9582.07515474236,12377.891103396538,0.0,27784.04,1574.873624340024,2083.79959230062,0.0,5838.238,26.45471854029359,37.328609257955115,0.0,96.0,0.6129418813660875,0.38705811863391254,,0.0,0,0,0,0,0,8.118948944196772,7141.265659552268,1174.310148334358,0.7113758647194466,13.55705115574868,1,1,0,0,0,0,0,0,0,1
1014240.0_1014250.0,1014240.0,1014250.0,0,0.0,0,0,0,0,0,0,0,0,,无明显异常,high,none,,,,,,,,8.118948944196772,13.55705115574868,0.0,0.0,44.83252,7141.265659552268,11508.361042077498,0.0,27648.75,1174.310148334358,1920.120388204019,0.0,12213.55,26.369945314757878,39.16720834899339,0.0,90.70451,0.7113758647194466,0.2886241352805534,,0.0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0
1014290.0_1014300.0,1014290.0,1014300.0,0,0.0,0,0,0,0,0,0,0,0,,无明显异常,high,none,,,,,,,,6.0437101839523,9.591063061091466,0.0,0.0,38.21826,7528.155188740715,11489.542562091452,0.0,27437.34,1021.0673919413969,1625.9528771244486,0.0,5594.884,27.23002972879046,38.40215006884783,0.0,91.21867,0.682793867120954,0.317206132879046,,0.0,0,0,0,0,0,8.259435710096819,8453.612259441217,1299.312523204426,0.6614107883817427,12.425215061908489,1,0,0,0,0,0,0,0,0,1
1014300.0_1014310.0,1014300.0,1014310.0,0,0.0,0,0,0,0,0,0,0,0,,无明显异常,high,none,,,,,,,,8.259435710096819,12.425215061908489,0.0,0.0,37.11475,8453.612259441217,12129.810601166168,0.0,28024.2,1299.312523204426,1913.1533765245072,0.0,5558.637,30.45703385006916,41.47704597942838,0.0,91.81342,0.6614107883817427,0.3385892116182573,,0.0,0,0,0,0,0,8.644619751850728,6943.493454675364,1139.3074430825243,0.7135922330097088,14.998042967809264,1,0,0,0,0,0,0,0,0,1
1014310.0_1014320.0,1014310.0,1014320.0,0,0.0,0,0,0,0,0,0,0,0,,无明显异常,high,none,,,,,,,,8.644619751850728,14.998042967809264,0.0,0.0,53.65149,6943.493454675364,11302.935894966167,0.0,27806.03,1139.3074430825243,1923.19272217951,0.0,6936.14,26.545045948118933,39.939663121979564,0.0,91.98187,0.7135922330097088,0.28640776699029125,,0.0,0,0,0,0,0,6.8673989137218046,5226.165244170113,942.4101928296523,0.7711466165413534,14.196827553114645,1,1,0,0,1,0,1,0,0,1
1014320.0_1014330.0,1014320.0,1014330.0,0,0.0,0,0,0,0,0,0,0,0,,无明显异常,high,none,,,,,,,,6.8673989137218046,14.196827553114645,0.0,0.0,52.36548,5226.165244170113,9828.863170990964,0.0,27719.78,942.4101928296523,1847.3033108974678,0.0,6853.523,18.780550150610903,33.01551969342791,0.0,91.46478,0.7711466165413534,0.22885338345864661,,0.0,0,0,0,0,0,18.085821944310577,11616.378316124497,2218.8025420890226,0.5254350736278447,20.707733344878836,1,0,1,1,0,1,0,0,0,1
1014330.0_1014340.0,1014330.0,1014340.0,1,1.0,1,1,0,0,0,0,0,0,,无明显异常,high,none,,发育,破碎,,弱风化,,板岩夹变质砂岩,18.085821944310577,20.707733344878836,0.0,0.0,52.73291,11616.378316124497,12523.257500768414,0.0,27515.13,2218.8025420890226,2493.1317953434677,279.7254,6610.044,45.42805759705489,44.18960080633122,81.38283,91.49554,0.5254350736278447,0.4745649263721553,,0.9794176042356055,0,0,0,0,0,17.58015821812977,10560.790959923665,2132.281925102099,0.5486641221374046,21.521194770854503,1,0,1,1,0,1,0,0,0,1
1014340.0_1014350.0,1014340.0,1014350.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,17.58015821812977,21.521194770854503,0.0,0.0,53.46826,10560.790959923665,11967.838849414105,0.0,27280.05,2132.281925102099,2518.053244946769,259.03975,7167.121,47.47380958015267,43.92872689073029,77.01460499999999,93.96969,0.5486641221374046,0.45133587786259544,4.0,4.179417604235606,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0
1014360.0_1014370.0,1014360.0,1014370.0,1,1.0,1,1,0,1,0,0,1,0,Ⅳ,掉块+较明显反射异常+裂隙密集+围岩极破碎+围岩等级建议,high,single,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,6.186508366385669,13.465106406658467,0.0,0.0,52.36536,5050.221235389884,9821.387522088604,0.0,27163.35,794.5781693466806,1667.6075417241188,0.0,13329.33,18.30882314857745,32.90485768607317,0.0,90.75725,0.7734457323498419,0.22655426765015807,4.0,7.179417604235606,0,1,0,0,0,19.01628809373814,10903.368734302974,2133.134454756483,0.5559772296015181,22.69093760124291,1,0,1,1,0,1,0,0,0,1
1014370.0_1014380.0,1014370.0,1014380.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+较明显反射异常+裂隙密集+围岩极破碎+围岩等级建议,high,single,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,19.01628809373814,22.69093760124291,0.0,0.0,57.51025,10903.368734302974,12490.039222184687,0.0,27660.58,2133.134454756483,2497.0251813519553,45.74598,6519.304,41.57219089879823,43.647377086893954,0.0,91.02825,0.5559772296015181,0.444022770398482,4.0,7.258835208471211,0,1,0,1,0,13.05085761914812,8243.912565491175,1512.7450794378358,0.6623177283192633,19.605266585320106,1,0,0,0,0,0,0,0,0,1
1014380.0_1014390.0,1014380.0,1014390.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+较明显反射异常+裂隙密集+围岩极破碎+围岩等级建议+明显反射异常+裂隙发育+围岩破碎,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,13.05085761914812,19.605266585320106,0.0,0.0,51.63037,8243.912565491175,11873.254349111536,0.0,27477.93,1512.7450794378358,2222.2992180202286,0.0,6288.824,33.42424226400614,42.59090621938101,0.0,95.70702,0.6623177283192633,0.3376822716807368,4.0,7.258835208471211,0,1,0,1,0,7.084388885808581,4408.738075907591,793.5039822838283,0.8036303630363036,15.956668461334443,1,1,0,0,1,0,1,0,1,1
1014390.0_1014400.0,1014390.0,1014400.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,7.084388885808581,15.956668461334443,0.0,0.0,53.83545,4408.738075907591,9189.056307511513,0.0,27410.28,793.5039822838283,1739.4621204585771,0.0,6044.72,17.73444705858086,34.48663666992532,0.0,94.95554,0.8036303630363036,0.19636963696369636,4.0,4.179417604235606,0,0,0,0,0,18.36548331875862,14467.002693524137,2390.8098554475864,0.42551724137931035,17.123978803317723,1,0,1,1,0,0,0,0,0,1
1014400.0_1014410.0,1014400.0,1014410.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,18.36548331875862,17.123978803317723,24.62109,0.0,44.09729,14467.002693524137,12923.662751972113,25501.685,27384.91,2390.8098554475864,2175.8771335228066,3608.621,5670.502,56.47668166896552,43.259227307725524,89.98013,96.0,0.42551724137931035,0.5744827586206896,4.0,5.858835208471212,0,0,0,0,0,9.27988270704264,10567.11738248143,1382.629000567813,0.5537826685006878,12.073186526032131,1,0,1,0,0,0,0,0,0,1
1014410.0_1014420.0,1014410.0,1014420.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+较明显反射异常+裂隙密集+围岩极破碎+围岩等级建议,high,single,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,9.27988270704264,12.073186526032131,0.0,0.0,40.05518,10567.11738248143,12472.070309608458,0.0,28812.33,1382.629000567813,1776.1455912672338,49.74563,5948.978,39.74642260220082,42.32735158885449,0.0,91.93792,0.5537826685006878,0.44621733149931225,4.0,7.258835208471211,0,1,0,1,0,20.610452601229213,15497.708725249458,2861.999820362979,0.4063629790310918,17.827237217357624,1,0,1,1,0,0,0,0,0,1
1014420.0_1014430.0,1014420.0,1014430.0,1,1.0,1,1,0,1,0,0,1,0,Ⅳ,掉块+较明显反射异常+裂隙密集+围岩极破碎+围岩等级建议,high,single,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,20.610452601229213,17.827237217357624,30.6842,0.0,49.97705,15497.708725249458,13066.00503627635,26226.39,28289.73,2861.999820362979,2441.481560105656,4450.859,6794.279,57.514895620390455,42.52563432005726,82.55984,96.0,0.4063629790310918,0.5936370209689081,4.0,7.179417604235606,0,1,0,0,0,3.199163738315835,2890.7173467918606,484.0178907136053,0.8688169715337157,9.111412799760801,1,1,0,0,1,0,1,0,0,1
1014430.0_1014440.0,1014430.0,1014440.0,1,1.0,1,1,0,1,0,0,1,0,Ⅳ,掉块+较明显反射异常+裂隙密集+围岩极破碎+围岩等级建议,high,single,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,3.199163738315835,9.111412799760801,0.0,0.0,42.07593,2890.7173467918606,7812.862032737595,0.0,27231.0,484.0178907136053,1355.8786756121415,0.0,9431.797,11.183235213194068,27.478670377628422,0.0,91.38274,0.8688169715337157,0.13118302846628424,4.0,7.179417604235606,0,1,0,0,0,17.29749445039909,13415.657838933867,2394.6817282571265,0.47035347776510833,17.492045464243905,1,0,1,1,0,0,0,0,0,1
1014440.0_1014450.0,1014440.0,1014450.0,1,1.0,1,1,0,1,0,0,1,0,,无明显异常,high,none,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,17.29749445039909,17.492045464243905,11.11618,0.0,41.34131,13415.657838933867,13126.119646218287,11906.48,28276.2,2394.6817282571265,2404.2781648097,928.41845,5838.238,48.56019321322692,43.81029512502663,80.79249,92.25287,0.47035347776510833,0.5296465222348917,,2.5794176042356054,0,0,0,0,0,13.908117721864647,11737.080906411737,2004.9268130260293,0.5333648840511122,15.968288916402582,1,0,1,1,0,0,0,0,0,1
1014450.0_1014460.0,1014450.0,1014460.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,13.908117721864647,15.968288916402582,0.0,0.0,41.34119,11737.080906411737,12925.875132581405,0.0,29630.9,2004.9268130260293,2265.4785532387427,83.86764,5988.849,41.91374141410317,43.40851678046695,4.8,96.0,0.5333648840511122,0.46663511594888785,4.0,4.179417604235606,0,0,0,0,0,10.658148556372549,9506.169442420814,1435.4313508129715,0.6157616892911011,14.579539665282434,1,0,1,0,0,0,0,0,0,1
1014460.0_1014470.0,1014460.0,1014470.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,10.658148556372549,14.579539665282434,0.0,0.0,43.36255,9506.169442420814,12456.387239658623,0.0,27662.28,1435.4313508129715,1915.7417532924271,0.0,5810.74,36.96469277828054,43.646032576204234,0.0,96.0,0.6157616892911011,0.38423831070889897,4.0,4.179417604235606,0,0,0,0,0,14.831934667763845,13457.49843831766,2048.6465660961335,0.4785788923719958,15.382742286355718,1,0,1,1,0,0,0,0,0,1
1014470.0_1014480.0,1014470.0,1014480.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,14.831934667763845,15.382742286355718,8.2682495,0.0,42.26025,13457.49843831766,13321.458333910588,11881.115,29390.74,2048.6465660961335,2071.0327356691314,935.73035,5784.367,47.02043854754441,42.64388970370743,76.16205,91.7387,0.4785788923719958,0.5214211076280042,4.0,4.179417604235606,0,0,0,0,0,12.60342923033914,9202.73258434922,1496.308095767186,0.6296975252062328,17.70810202983093,1,0,1,0,0,0,0,0,0,1
1014480.0_1014490.0,1014480.0,1014490.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,12.60342923033914,17.70810202983093,0.0,0.0,48.13953,9202.73258434922,12413.557023523252,0.0,28413.2,1496.308095767186,2060.749243949675,0.0,5957.853,37.72793104628781,44.143602852317294,0.0,96.0,0.6296975252062328,0.3703024747937672,4.0,4.179417604235606,0,0,0,0,0,3.5403623624560083,2738.876358192936,447.8008121101056,0.8805932629462041,10.706214308452473,1,1,0,0,1,0,1,0,0,1
1014490.0_1014500.0,1014490.0,1014500.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,3.5403623624560083,10.706214308452473,0.0,0.0,52.36523,2738.876358192936,7675.529250026872,0.0,29219.93,447.8008121101056,1292.0051623919533,0.0,5985.475,10.806536221091001,27.54863362149981,0.0,95.51366,0.8805932629462041,0.11940673705379588,4.0,4.179417604235606,0,0,0,0,0,19.90599511164432,11255.207527671137,2079.731241594919,0.5426958362738179,23.277873144500283,1,0,1,1,0,1,0,0,0,1
1014500.0_1014510.0,1014500.0,1014510.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,19.90599511164432,23.277873144500283,0.0,0.0,54.57043,11255.207527671137,12602.461327573392,0.0,27227.62,2079.731241594919,2321.698977821065,304.7232,5869.359,50.903329505998585,44.93649432074866,90.18887,95.84912,0.5426958362738179,0.4573041637261821,4.0,5.858835208471212,0,0,0,0,0,11.29082429468374,6321.756667388436,1165.1087206980985,0.7341870391928599,20.438458715179465,1,0,0,0,0,1,0,0,0,1
1014510.0_1014520.0,1014510.0,1014520.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块+裂隙密集,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,11.29082429468374,20.438458715179465,0.0,0.0,56.9585,6321.756667388436,10830.980504879099,0.0,27975.16,1165.1087206980985,2081.6453268086775,0.0,6247.827,25.864492602638727,40.103971811771444,0.0,91.12053,0.7341870391928599,0.26581296080714006,4.0,7.258835208471211,0,1,0,1,0,10.386879125253623,7523.917342920289,1282.4607488673912,0.7144927536231884,17.33776976123538,1,0,0,0,0,0,0,0,0,1
1014520.0_1014530.0,1014520.0,1014530.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+裂隙密集+围岩破碎+围岩等级建议+明显反射异常+裂隙发育,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,10.386879125253623,17.33776976123538,0.0,0.0,47.95532,7523.917342920289,12168.768641355604,0.0,29696.86,1282.4607488673912,2104.963677833959,0.0,6305.946,28.2258258634058,41.46130466695819,0.0,95.35252,0.7144927536231884,0.2855072463768116,4.0,7.258835208471211,0,1,0,1,0,14.634494996094553,12346.367829121275,1883.6260100020556,0.5066803699897225,16.070642583143023,1,0,1,1,0,0,0,0,0,1
1014530.0_1014540.0,1014530.0,1014540.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,14.634494996094553,16.070642583143023,0.0,0.0,47.4043,12346.367829121275,12928.131216785669,0.0,27848.31,1883.6260100020556,2025.5463905690501,326.28385000000003,5664.002,47.03126662949641,44.05987374312135,67.58013,93.51997,0.5066803699897225,0.4933196300102775,4.0,5.858835208471212,0,0,0,0,0,10.012984121167127,8383.449389993093,1358.6097597392957,0.6664364640883977,15.448491482396564,1,0,0,0,0,0,0,0,0,1
1014540.0_1014550.0,1014540.0,1014550.0,2,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块+裂隙密集+围岩极破碎,medium,multi,,发育,破碎,,弱风化,,板岩夹变质砂岩,10.012984121167127,15.448491482396564,0.0,0.0,48.69116,8383.449389993093,12199.04173065143,0.0,28399.66,1358.6097597392957,2024.9918522751761,0.0,6125.337,28.689570281767956,39.6705771376869,0.0,92.18256,0.6664364640883977,0.3335635359116022,4.0,8.15883520847121,0,1,0,1,1,20.904464897291668,14234.736916743055,2476.0256823375,0.4479166666666667,19.953879748869927,1,0,1,1,0,0,0,0,0,1
1014550.0_1014560.0,1014550.0,1014560.0,2,3.0,3,3,0,2,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块+裂隙密集+围岩极破碎,medium,multi,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,20.904464897291668,19.953879748869927,30.59241,0.0,47.03723,14234.736916743055,13197.580815381336,25486.465,29343.39,2476.0256823375,2320.1682505837903,3804.1035,5962.477,54.874648756944445,43.490104976663325,86.29966,95.91504,0.4479166666666667,0.5520833333333334,4.0,8.238252812706817,0,1,0,1,1,8.084234261553133,6647.306904925068,1021.2427697959127,0.7392370572207084,14.73739408690592,1,1,0,0,0,0,0,0,0,1
1014560.0_1014570.0,1014560.0,1014570.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,8.084234261553133,14.73739408690592,0.0,0.0,45.01611,6647.306904925068,11430.33088335611,0.0,29937.02,1021.2427697959127,1799.8089578742934,0.0,5586.009,24.551939576021798,39.034654040459316,0.0,95.98389,0.7392370572207084,0.2607629427792916,4.0,5.858835208471212,0,0,0,0,0,22.1315920524961,19116.49633629485,3061.3757360093605,0.2917316692667707,16.140267592127124,1,0,1,1,0,0,0,0,0,1
1014570.0_1014580.0,1014570.0,1014580.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,22.1315920524961,16.140267592127124,28.66321,0.0,45.75098,19116.49633629485,35753.2175716325,28749.754999999997,31675.64,3061.3757360093605,2104.406248958863,4182.758,6237.953,63.44067381123245,37.12619816438953,86.10044,91.57024,0.2917316692667707,0.7082683307332294,4.0,4.179417604235606,0,0,0,0,0,9.315359126213592,11933.903203883496,1672.861646407767,0.5776699029126213,11.025465927094741,1,0,1,1,0,0,0,0,0,1
1014580.0_1014590.0,1014580.0,1014590.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,板岩夹变质砂岩,9.315359126213592,11.025465927094741,0.0,0.0,26.09094,11933.903203883496,14004.33825564303,0.0,30008.05,1672.861646407767,1872.5812103988926,282.7877,4685.963,37.597289077669906,33.914418740425155,53.12483,75.05681,0.5776699029126213,0.4223300970873786,4.0,4.179417604235606,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0
1014600.0_1014610.0,1014600.0,1014610.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,6.003331292496051,15.090680042619683,0.0,0.0,56.04053,3860.8117860136917,8986.075100604134,0.0,29399.2,635.2866166442865,1553.8437811950769,0.0,5799.617,14.799538758557135,31.696682120026903,0.0,92.63081,0.8357030015797788,0.16429699842022116,4.0,5.858835208471212,0,0,0,0,0,15.762165355626717,9627.058607941446,1709.5903109990852,0.6193961573650503,21.237606766814203,1,0,1,1,0,1,0,0,0,1
1014610.0_1014620.0,1014610.0,1014620.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+裂隙密集+围岩极破碎+围岩等级建议,high,single,,发育密集,破碎-极破碎,软硬不均,弱风化,,板岩夹变质砂岩,15.762165355626717,21.237606766814203,0.0,0.0,54.01855,9627.058607941446,12579.247257361118,0.0,29407.66,1709.5903109990852,2247.3928361395983,0.0,5587.76,33.24391502195791,40.21054108547539,0.0,96.0,0.6193961573650503,0.3806038426349497,4.0,7.258835208471211,0,1,0,1,0,,,,,,0,0,0,0,0,0,0,0,0,0
1014630.0_1014640.0,1014630.0,1014640.0,2,3.0,3,3,0,1,0,0,1,0,Ⅳ,掉块+裂隙密集+围岩极破碎+围岩等级建议+明显反射异常+裂隙发育+围岩破碎,medium,multi,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,24.45424895,24.199360369406243,21.313625000000002,0.0,56.59131,13867.60183407258,13074.554111205502,23161.83,28595.85,2617.851841612903,2533.3800119787925,2959.9275,6536.051,49.70848733870967,43.703207197846396,68.66853,91.79876,0.4435483870967742,0.5564516129032258,4.0,8.238252812706817,0,1,0,1,1,3.7623047685082143,2512.3883857273454,408.23262982207206,0.8839427662957074,12.298006609227455,1,1,0,0,1,0,1,0,1,1
1014640.0_1014650.0,1014640.0,1014650.0,2,3.0,3,3,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,medium,multi,,发育,破碎,软硬不均,弱风化,,板岩夹变质砂岩,3.7623047685082143,12.298006609227455,0.0,0.0,60.63354,2512.3883857273454,7148.323327350522,0.0,27765.44,408.23262982207206,1249.1829523985248,0.0,6417.062,8.89395359936407,24.169476339699187,0.0,91.37395,0.8839427662957074,0.11605723370429252,4.0,6.838252812706816,0,0,0,0,0,20.577039052259035,9640.82399748494,1891.6906766108432,0.5572289156626506,26.440143554415165,1,0,1,1,0,1,0,0,0,1
